"genes","logFC","logCPM","LR","PValue","FDR"
"dp_gene6225",4.07564373642189,2.53599478287723,11.031710563392,0.000895664631217757,0.00645084331544897
"dp_gene12608",4.07564373642189,2.9213069497645,11.031710563392,0.000895664631217757,0.00645084331544897
"dp_gene18912",4.07564373642189,2.44519491989036,11.031710563392,0.000895664631217757,0.00645084331544897
"dp_gene14792",-6.39413500235773,3.39366385033842,11.0284665055996,0.000897233389074249,0.00645798824363579
"dp_gene17964",-6.39401609610405,3.20561099309838,11.0278074646515,0.000897552426676338,0.00645798824363579
"dp_gene13798",-6.39291168726611,3.60930992016227,11.0217441136839,0.000900493043557899,0.00647591481050441
"dp_gene4037",-6.39028500885977,4.21315676227285,11.0073000015402,0.000907537478332472,0.00652332148558121
"dp_gene9058",-6.3895029693283,3.81433266081792,11.0029978614372,0.000909646393097755,0.00653522239266394
"dp_gene5802",2.11147340904155,5.54430046452636,11.0012898845524,0.00091048501890717,0.00653678017054849
"dp_gene6198",1.72524311967092,8.42125805344444,11.0007100222437,0.000910769912104301,0.00653678017054849
"dp_gene3488",3.33123772796626,2.59615311899822,10.9985744893937,0.000911819901950838,0.00654106028170603
"dp_gene5989",-2.79453319520984,5.90836709326593,10.993877026031,0.00091413383974664,0.00655360544154413
"dp_gene7243",3.33022936441822,3.14316357334645,10.9922590341602,0.000914932225107728,0.00655360544154413
"dp_gene13191",3.33022936441822,2.25755882327468,10.9922590341602,0.000914932225107728,0.00655360544154413
"dp_gene18553",3.33007710168503,2.86061230536115,10.9912858247291,0.000915412787144376,0.00655379194530027
"dp_gene10550",3.32891569836083,2.55041253225475,10.9839948423253,0.000919021135062501,0.00657436850124283
"dp_gene2520",3.32856218962618,2.80366134598966,10.9817866430981,0.000920116819749028,0.00657436850124283
"dp_gene2547",3.32856218962618,2.80366134598966,10.9817866430981,0.000920116819749028,0.00657436850124283
"dp_gene2693",3.32856218962618,4.24341566473279,10.9817866430981,0.000920116819749028,0.00657436850124283
"dp_gene2404",-2.35535549449864,6.28697480543117,10.9808809157316,0.000920566613774136,0.00657436850124283
"dp_gene14136",-6.38520391134464,3.15936154282489,10.9793713131764,0.000921316792847838,0.00657613784219049
"dp_gene9936",3.32790599176501,3.04281543476401,10.9776754280949,0.000922160280008536,0.00657613784219049
"dp_gene909",3.32790370219564,2.69556745347186,10.9776306004484,0.000922182586650196,0.00657613784219049
"dp_gene16140",-2.12554150043795,7.89108461548278,10.9672172835402,0.000927379157686151,0.00660992588960782
"dp_gene4015",3.32522301514013,2.4786370739464,10.960827427446,0.000930582543190017,0.00662948107226129
"dp_gene18247",-2.29538560030277,7.62196204820254,10.9598698050883,0.000931063584863777,0.00662963250871645
"dp_gene8876",-6.37837010459673,3.1007792566651,10.9419093077683,0.000940132389233623,0.00669090272475795
"dp_gene15448",-2.34678972072824,6.7214975162277,10.9075890047777,0.000957710926857452,0.00681264620343246
"dp_gene2701",-2.02904525033825,10.1377436137406,10.8875733573323,0.000968115808787695,0.00688124112598549
"dp_gene6343",-2.52444896043457,5.62304836144675,10.8872050037775,0.000968308360123764,0.00688124112598549
"dp_gene15927",1.59218227242574,9.70833272028609,10.8760539387022,0.000974155780444722,0.00691938531932633
"dp_gene15931",3.59918797983691,2.7248288735009,10.8661565358739,0.000979375708171981,0.00694961532289952
"dp_gene11682",3.59918797983691,3.41094215380069,10.8661565358739,0.000979375708171983,0.00694961532289952
"dp_gene21250",3.59815369267231,2.45849975042647,10.8602952832987,0.000982480280274979,0.00696479014812435
"dp_gene16997",3.59815369267231,2.2242432898892,10.8602952832987,0.00098248028027498,0.00696479014812435
"dp_gene14025",1.81593842343783,5.71430095402564,10.8554622362896,0.00098504772027875,0.00697310197172814
"dp_gene10071",3.59696415980729,3.83281142045831,10.8535398931813,0.000986070803825068,0.00697310197172814
"dp_gene12795",3.59696415980729,2.91174672335718,10.8535398931813,0.000986070803825068,0.00697310197172814
"dp_gene13362",3.59696415980729,2.66029973569216,10.8535398931813,0.000986070803825069,0.00697310197172814
"dp_gene18286",3.59696415980729,3.23216920074283,10.8535398931813,0.000986070803825069,0.00697310197172814
"dp_gene15718",3.59644652486354,2.54433090250889,10.8505954047171,0.000987639963633004,0.00697735454954647
"dp_gene18451",3.59644652486354,3.11373543932886,10.8505954047171,0.000987639963633008,0.00697735454954647
"dp_gene4583",1.88247496444102,5.25730642187138,10.844677775323,0.000990801193674101,0.00699625975102197
"dp_gene2560",3.59473734168718,4.10674218751095,10.840913844513,0.00099281722808611,0.00700108938695723
"dp_gene15837",1.90770988721081,4.8585147388316,10.8382844522307,0.000994228042305987,0.00700108938695723
"dp_gene1387",3.59421900491934,3.71715547074837,10.837967135879,0.000994398437096079,0.00700108938695723
"dp_gene10201",3.59421900491934,3.2300891257977,10.837967135879,0.000994398437096079,0.00700108938695723
"dp_gene4442",3.59421900491934,2.62718739335541,10.837967135879,0.000994398437096082,0.00700108938695723
"dp_gene17425",3.59421900491934,3.24410181124855,10.837967135879,0.000994398437096082,0.00700108938695723
"dp_gene12164",3.59370050386223,2.25439565517032,10.8350199032395,0.000995982474653266,0.00700198503267942
"dp_gene557",3.59370050386223,3.20230634189717,10.8350199032395,0.000995982474653269,0.00700198503267942
"dp_gene12318",3.59370050386223,3.31341401279317,10.8350199032395,0.000995982474653269,0.00700198503267942
"dp_gene11785",-2.21019872754566,6.65580582095513,10.8334531620044,0.000996825583459941,0.00700449711886398
"dp_gene7402",1.84019148217598,5.5003365492169,10.8303421519808,0.000998501848025967,0.00701285832766021
"dp_gene5727",-2.10501618079357,7.80460531289987,10.8226171256454,0.00100267656028011,0.00703875040052525
"dp_gene9283",-2.08182483155088,8.46439757631406,10.8115303377038,0.00100869888084104,0.00707758110114205
"dp_gene6968",-6.35339593773058,2.97329964728424,10.7948030154073,0.00101785443524531,0.00713834781216058
"dp_gene2065",-6.35321763195129,2.9573327148,10.7938342916366,0.00101838722503908,0.00713861224979995
"dp_gene11103",-6.35274486294494,3.50479528412662,10.7912979628902,0.00101978352050746,0.00714492642477994
"dp_gene708",-2.2339797943244,6.74245948074986,10.7788208265808,0.00102668065471679,0.00718975636734402
"dp_gene5151",2.36292044660834,4.757833062713,10.7736433111834,0.00102955652360481,0.00720328556388778
"dp_gene19372",-2.13398513760442,7.85927662134959,10.7735440630204,0.00102961173085323,0.00720328556388778
"dp_gene19326",-2.00270013981537,11.9440623188415,10.7558396127723,0.00103950797261885,0.00726899391716355
"dp_gene16284",-2.21648946700182,6.88302727380926,10.7212287661028,0.00105913313620475,0.00740263727141847
"dp_gene9007",-2.50401760226942,5.61742562457462,10.7183452675463,0.00106078496334346,0.00741059030351226
"dp_gene20773",-2.15518270736377,7.21038013193052,10.7162045721717,0.00106201295692429,0.00741557618687234
"dp_gene9613",-2.34877508346051,7.04381170099128,10.7112318133705,0.00106487109457449,0.00743193432365417
"dp_gene2986",-3.6942217329044,4.27866012137306,10.6952267380419,0.00107412308283997,0.00749287892185269
"dp_gene4662",-2.34644869051331,6.66079804643288,10.6912424490014,0.0010764388775289,0.00750540240574912
"dp_gene12326",-3.17450087286595,4.75862113140124,10.6841379442076,0.00108058077923287,0.00753064004628266
"dp_gene3680",-2.02612343094398,9.26945625964879,10.6695966320934,0.00108910865032847,0.00758640465173247
"dp_gene3604",1.8722352469162,5.10395608598485,10.6423350610265,0.0011052803264515,0.00769533415118503
"dp_gene397",-2.09619028051072,8.04666899337947,10.6361749235964,0.00110896806564685,0.00771728307845655
"dp_gene14419",-1.9962485390266,10.8771485750775,10.634290495106,0.00111009865478482,0.00772142426596352
"dp_gene19254",2.73624850395366,2.80017157405497,10.6300881726209,0.00111262409801185,0.00773340495323949
"dp_gene288",1.57744923633666,9.42132600245772,10.6296400093959,0.00111289377057854,0.00773340495323949
"dp_gene6110",-6.3243772322069,3.86074160695141,10.6271138588883,0.00111441506447174,0.00774024605713777
"dp_gene9597",-6.32379277783371,4.1155745039959,10.6239819555539,0.00111630407505195,0.00774963334529322
"dp_gene8260",-6.32246397736765,3.82710083071766,10.6168464170077,0.00112061998860057,0.00777585159558787
"dp_gene11080",2.73412793285893,3.53798675863198,10.6140498950344,0.00112231605909684,0.00778387458206701
"dp_gene16999",-6.3211513458504,3.22917125731091,10.6098229240565,0.00112488461722255,0.00779793812294802
"dp_gene21548",1.86903179293512,6.44577403117879,10.6044872223262,0.00112813539924224,0.00781428777838691
"dp_gene11415",-6.32003569220186,4.24344967959289,10.6038803178199,0.00112850575794909,0.00781428777838691
"dp_gene11495",-6.31992414264835,4.72330534783076,10.6032853469821,0.00112886895362923,0.00781428777838691
"dp_gene10418",-6.31895693813929,2.9900883953743,10.5981160652993,0.00113202948579,0.00783240554491652
"dp_gene6428",1.94950218958375,5.48024385530499,10.58747883337,0.0011385613514257,0.00787382068403224
"dp_gene6819",-6.31673019940214,3.29774329942256,10.5862217484108,0.00113933578823641,0.00787539919970318
"dp_gene12342",-2.55055294283205,5.64050278957105,10.5839613000085,0.00114072969576454,0.00788125610121176
"dp_gene7267",-6.31551301961351,3.34448736327382,10.5797189668144,0.00114335039361659,0.00789557917890693
"dp_gene10404",-2.15061194531337,8.19919831997447,10.5714259802005,0.00114849098497127,0.00792728171962699
"dp_gene2974",1.56083536846259,11.1672235298597,10.5613510878601,0.00115476760203679,0.00796413497740775
"dp_gene21634",-6.31201614141855,2.95472331147034,10.561083318188,0.00115493489408139,0.00796413497740775
"dp_gene1060",1.80025664409083,6.16529507940794,10.5577146246123,0.001157041618282,0.00797484851530025
"dp_gene11336",1.56021977917589,11.1665541742598,10.5523840725433,0.00116038320267499,0.00799405895813221
"dp_gene4934",-2.42841114390945,5.21738391511793,10.5086155127686,0.0011881924606556,0.00818173213476273
"dp_gene16639",2.19833704713382,4.91487274049117,10.5008649364506,0.00119318678080673,0.0082122005691896
"dp_gene15841",2.1978681569979,4.87137348997283,10.4963536368564,0.00119610354903206,0.00822834784040711
"dp_gene12251",-3.14750788048238,5.07529652176158,10.4855042763874,0.00120314774780238,0.008272859978809
"dp_gene13371",-2.10314493685032,7.88849891169685,10.4650780507195,0.00121652407443294,0.00836084872700125
"dp_gene15284",-2.11572636539783,7.50693545774213,10.4595588136824,0.0012201641611634,0.00838187090986899
"dp_gene615",-2.72534067632805,4.69088233841612,10.4508832298021,0.00122590823728252,0.00841731946351271
"dp_gene1338",2.51203379472855,3.14918878901888,10.4470744774016,0.00122843863643126,0.00843067905697399
"dp_gene6199",-6.29168952362939,3.95815640595216,10.4415730002327,0.00123210295566113,0.0084518042424728
"dp_gene21565",1.5525536588564,11.1522459815208,10.4403216035609,0.00123293800515787,0.00845265391904028
"dp_gene10206",-2.12373079316713,8.39092686500522,10.4393732204019,0.0012335712370318,0.00845265391904028
"dp_gene6718",-2.41990338169499,5.51391514572726,10.4387530947817,0.00123398547053053,0.00845265391904028
"dp_gene9431",-2.72263715905635,6.43040850191508,10.4285170158495,0.00124084337424867,0.00849559383347176
"dp_gene1406",1.84434705620215,5.94811657367973,10.4142726016036,0.00125045099222542,0.00855731032600773
"dp_gene4738",2.36939104454519,4.53017177823526,10.4080056711246,0.00125470174547633,0.00858232659773395
"dp_gene1012",2.36897996072173,3.86979324899829,10.4044029028343,0.00125715205950069,0.00859500974202961
"dp_gene4870",2.50646273295915,5.08098497135905,10.4014887291707,0.00125913758921908,0.00860450469144547
"dp_gene3105",1.98976433374841,5.31143595395308,10.3980173813323,0.00126150688384654,0.00861661191766142
"dp_gene10855",-1.9773764727587,9.65213660574791,10.3925459707618,0.00126525044274569,0.00863809002554456
"dp_gene3678",-2.46405008099077,6.14804393958347,10.3908960682739,0.00126638151687924,0.00864172034637089
"dp_gene3378",-2.15073655162989,7.4297162374961,10.386363028258,0.00126949436806057,0.00865886437704131
"dp_gene3208",-6.28055638540184,3.090284063444,10.3829015643391,0.00127187657852384,0.00867101105708523
"dp_gene9512",-2.05998219699004,8.03800023068477,10.3804831813034,0.00127354361557612,0.00867757108140799
"dp_gene12134",-6.27996286909228,3.12156396188813,10.3797601520374,0.00127404244256472,0.00867757108140799
"dp_gene10865",-6.27965668512109,3.83241746344454,10.3781616890539,0.00127514594424111,0.0086809864825366
"dp_gene11958",-6.27935685510056,2.91917015598355,10.376613112373,0.00127621592935842,0.00868417059245827
"dp_gene2788",2.09099452220907,4.39355666735871,10.3634071439282,0.00128537755635145,0.00874238631369416
"dp_gene10926",-1.98616605113521,9.93198223133359,10.3619701283274,0.00128637849184425,0.00874506905888835
"dp_gene20371",-6.27503782456254,2.95491853880389,10.3539160940262,0.00129200304945889,0.00877916680968318
"dp_gene5779",-6.2740237763573,3.15014818091787,10.3485707523288,0.00129574971982622,0.0088004781960312
"dp_gene6162",2.08843594470843,4.22788206331939,10.337719673544,0.00130338934192612,0.00884819723221881
"dp_gene7299",1.86808069888371,7.08974084893331,10.3128326070436,0.00132108355016357,0.00896409586343929
"dp_gene5957",-3.11923591981989,4.88775332645645,10.2830636396994,0.00134256840205837,0.00910559444462827
"dp_gene3189",2.01276742463621,4.71952023767095,10.2663869623805,0.0013547585161318,0.00918395065543223
"dp_gene541",1.53899295625904,11.4602650018616,10.2608792624391,0.0013588090319594,0.00920708056006699
"dp_gene21788",-1.99471310242925,8.51267124223961,10.2556830035821,0.00136264174451691,0.00922871362808327
"dp_gene20115",-1.9922972822832,9.54968106634615,10.2394299834268,0.00137470062032551,0.0093060132603162
"dp_gene14503",-2.69765590933808,4.90476525182433,10.2358127730681,0.00137739906262499,0.00931990477897218
"dp_gene9321",2.79452522805172,2.92798614988868,10.2289120550583,0.0013825618874163,0.00935045021325314
"dp_gene2996",-1.99598247860099,9.17149741117328,10.2251833021423,0.0013853597309411,0.00936497982205334
"dp_gene16571",2.13205029569213,5.15532804909224,10.2201313454485,0.00138915957777939,0.00938626614433039
"dp_gene17599",2.79142092449294,3.42060530835608,10.2069789645324,0.00139910175753534,0.00944901556997755
"dp_gene8247",2.79081012577253,4.1918477846449,10.202670269573,0.00140237443823098,0.00946668400039913
"dp_gene4271",1.77935121400777,5.81079759966507,10.1974991165783,0.00140631243598041,0.00948882499504051
"dp_gene15144",2.78986272102148,3.71615532995589,10.1959617559712,0.00140748534270833,0.00949229707975277
"dp_gene1808",2.78906087412404,2.976608473296,10.1903031021111,0.00141181106819442,0.00951701907073183
"dp_gene11213",2.78891486889909,3.14564450202485,10.1892524626319,0.00141261570389934,0.00951799338061899
"dp_gene3299",-6.24531077731952,3.02150424111651,10.1869206515329,0.00141440318830501,0.00952558597485753
"dp_gene3831",-1.97109979086667,9.37525947148661,10.1848971228248,0.00141595621011095,0.0095315931809476
"dp_gene2185",2.78797517327332,2.65135086329906,10.1826381827902,0.0014176919454558,0.00953266904338167
"dp_gene2522",1.87550110912811,6.35786948689436,10.1821083281588,0.00141809938955917,0.00953266904338167
"dp_gene2549",1.87550110912811,6.35786948689436,10.1821083281588,0.00141809938955917,0.00953266904338167
"dp_gene15617",-6.24369817830936,4.07937271977908,10.1785886050541,0.00142080897425173,0.00954643271189919
"dp_gene18892",-2.08272739070272,7.99046121096883,10.1707873127596,0.00142683333521946,0.00958244520751251
"dp_gene10572",-6.24139322198114,3.41831117140269,10.1666336424965,0.00143005145209985,0.00959753137506218
"dp_gene19501",-6.24130512217297,3.1711229805185,10.1661702714547,0.00143041091095143,0.00959753137506218
"dp_gene21325",-6.23999278868862,3.67033672949906,10.1594059158099,0.00143566876979743,0.00962832929846934
"dp_gene12862",-6.23977118337941,3.08000199887974,10.1582788798649,0.00143654670230652,0.00962973821504311
